bad,reason,job,loan,mortdue,value,yoj,derog,delinq,clage,ninq,clno,debtinc
0,HomeImp, ,25700,85417,98179,7,.254569687738005,.449442379182156,179.766275654635,1.18605504587156,21.2960962007668,30.829
0,DebtCon,Mgr,25700,103598,144594,19,0,0,217.94,0,13,41.136
0,DebtCon,Other,25700,63054,104624,15,0,1,132.11,0,29,40.205
0,HomeImp,ProfEx,25800,140785,208421,3,0,0,176.27,0,28,39.745
0,DebtCon,Other,25800,73760.817199559,63456,25,0,0,148.82,0,8,22.066
0,DebtCon,Other,25800,73760.817199559,68913,26,0,0,123.64,0,9,22.925
0,DebtCon,ProfEx,25800,70804,106892,12,0,0,291.07,1,33,40.772
0,DebtCon,ProfEx,25800,82058,116330,11,0,1,128.45,0,18,27.989
0,DebtCon,Sales,25800,112388,180313,16,0,0,295.55,0,31,33.241
0,DebtCon,Other,25800,137140,167096,7,0,1,209.09,1,19,36.189
0,DebtCon,Other,25800,73760.817199559,51824,8.9222681359045,.254569687738005,.449442379182156,89.6,1.18605504587156,12,28.546
0,HomeImp,Other,25900,201877,239546,6,0,0,134.85,0,42,40.398
1,DebtCon,Other,25900,42105,73249,2,0,0,109.21,3,22,31.809
0,DebtCon,ProfEx,25900,118965,154728,8,0,0,101.2,3,26,32.598
0,HomeImp,Other,25900,73760.817199559,33888,24,0,0,73.86,2,14,28.243
1,DebtCon,Other,25900,73760.817199559,101776.04874145,20,0,2,191,0,22,31.162
0,DebtCon,Mgr,25900,108319,135884,8,1,0,188.38,5,18,40.505
1, ,Self,25900,58000,95000,3,0,1,34.67,6,28,33.7799181760068
0,HomeImp,ProfEx,25900,145700,211151,6,0,0,182.17,1,27,38.48
0,DebtCon,ProfEx,25900,80663,122372,10,0,1,133.67,0,18,26.574
0,HomeImp,Self,25900,152071,185893,0,0,0,185.54,0,16,40.642
0,DebtCon,Other,25900,59575,85837,22,0,1,189.76,0,19,24.875
0,DebtCon,Office,25900,56784,91401,2,0,1,90.16,0,23,34.099
0,DebtCon,Office,25900,58693,86469,1,0,1,94.13,0,23,32.128
1,HomeImp,Other,25900,21852,57518,2,0,0,80.17,2,11,31.984
0,DebtCon,Office,25900,61064,94714,2,0,0,98.81,0,23,34.566
1,DebtCon,Other,26000,43314,71303,8,0,7,246.32,3,23,43.215
0,DebtCon,Other,26000,150773,179077,1,0,0,186.91,0,35,38.708
0,HomeImp,Self,26000,238005,260479,5,1,0,242.29,2,51,35.458
0,DebtCon,Other,26000,100548,207647,22,0,0,218.6,0,18,26.559
0,DebtCon,Mgr,26000,107291,137426,9,2,0,191.57,4,18,40.767
0,DebtCon,Other,26000,45963,74279,20,.254569687738005,0,295.67,1,29,37.917
0,HomeImp,ProfEx,26000,222681,286283,6,.254569687738005,4,485.95,1.18605504587156,55,33.239
0,DebtCon,Other,26000,139904,172310,6,1,0,204.11,0,19,34.835
0,DebtCon,Office,26000,75034,100852,10,0,0,152.35,0,20,36.356
1,DebtCon,ProfEx,26000,79714,101776.04874145,1,0,4,125.77,0,23,33.7799181760068
1, ,Other,26000,154000,190000,0,0,4,171.43,3,58,33.7799181760068
0,DebtCon,Other,26000,58794,91413,5,0,0,230.68,0,19,37.997
0,DebtCon,Mgr,26000,119553,158687,5,0,0,290.76,0,24,36.978
0,DebtCon,ProfEx,26000,81764,118388,9,0,0,130.19,0,18,28.154
0,DebtCon,Other,26000,20119,54563,24,0,0,126.99,0,11,25.624
0,DebtCon,Office,26000,47067,63292,17,0,0,174.62,2,21,33.673
0,DebtCon,Other,26100,73760.817199559,36277,9,0,.449442379182156,79.33,1.18605504587156,13,20.517
0,DebtCon,Mgr,26100,75164,108483,7,0,0,300.84,2,28,30.071
0,DebtCon,Sales,26100,113266,182082,18,0,0,304.85,1,31,33.194
0,HomeImp,Other,26100,150464,203202,10,0,0,248.48,1,33,43.112
0,DebtCon,Other,26100,73760.817199559,35271,9,0,.449442379182156,96.53,1.18605504587156,14,23.319
0,DebtCon,Mgr,26100,80176,113247,9,0,1,294.75,1,29,33.192
0, , ,26100,73760.817199559,151429,8.9222681359045,.254569687738005,.449442379182156,179.766275654635,1.18605504587156,21.2960962007668,15.567
0,DebtCon,Mgr,26100,73760.817199559,120470,7,0,0,161.29,0,27,34.13
0,DebtCon,Other,26100,103949,208432,23,0,0,202.59,0,18,23.29
0,DebtCon,Other,26100,50605,77841,21,.254569687738005,0,286.45,1,31,41.174
1,DebtCon,Office,26100,73525,101776.04874145,3,1,.449442379182156,106.65,0,6,22.508
0,DebtCon,Other,26100,20566,50534,24,0,0,140.55,1,10,24.098
0,DebtCon,Mgr,26200,105096,136580,9,2,0,181.36,4,17,39.187
0,DebtCon,Other,26200,75096,120859,4,0,0,107.18,2,31,38.553
0,DebtCon,Other,26200,77952,113285,5,0,0,90.02,1,31,39.391
0,HomeImp,ProfEx,26200,141109,245422,28,0,0,343.79,1,18,38.114
0,DebtCon,Office,26200,72648,123582,0,1,0,331.35,0,23,37.546
0,DebtCon,Other,26200,49323,77160,23,.254569687738005,1,286.18,0,29,39.676
0,DebtCon,Other,26200,149599,181869,1,0,0,204.03,0,35,39.801
0,DebtCon,Office,26200,100931,132627,11,0,1,169.03,0,28,41.09
1,DebtCon,Other,26200,51599,87148,8.9222681359045,0,0,129.93,2,19,33.7799181760068
0,DebtCon,Other,26200,189252,241754,9,0,0,97.31,2,25,40.313
0,DebtCon,ProfEx,26300,87291,122531,10,0,1,128.48,0,18,27.838
0,HomeImp,Other,26300,73760.817199559,37310,26,0,0,92.86,2,15,27.217
0,DebtCon,ProfEx,26300,94337,123054,0,1,0,204.92,2,38,35.726
0,DebtCon,ProfEx,26300,147600,184207,5,0,0,310.35,0,35,38.235
0,DebtCon,Sales,26300,118304,177819,17,0,0,299.22,1,30,34.368
0,DebtCon,Other,26300,25685,51023,35,0,0,261.47,0,23,40.085
0,DebtCon,Other,26300,52394,93307,24,0,1,184.66,0,19,23.549
0,DebtCon,Other,26300,58369,88124,7,0,0,234.22,1,20,37.158
0,DebtCon,Other,26300,52296,91041,24,1,2,193.85,0,19,24.894
0,DebtCon,Other,26300,73760.817199559,51055,8.9222681359045,.254569687738005,.449442379182156,70.25,1.18605504587156,14,28.207
0,DebtCon,Office,26300,114956,147793,3,.254569687738005,.449442379182156,296.56,2,35,43.807
0,DebtCon,Other,26300,73760.817199559,45913,8.9222681359045,.254569687738005,.449442379182156,92.58,1.18605504587156,13,27.924
0,DebtCon,Other,26300,73760.817199559,43472,8.9222681359045,.254569687738005,.449442379182156,90.08,1.18605504587156,12,28.689
0,DebtCon,Other,26300,25530,79885,8.9222681359045,1,1,105.64,2,26,29.929
0,DebtCon,Office,26300,78851,109090,8,0,0,405.43,0,44,42.342
0,DebtCon,Other,26300,189302,249773,7,0,0,106.61,1,26,42.769
0,DebtCon,ProfEx,26300,94916,127526,0,0,0,195.85,2,37,36.018
0,DebtCon,Office,26400,43781,66030,17,0,0,184.38,2,21,31.49
0,DebtCon,Office,26400,79163,123792,0,0,0,310.61,0,24,38.11
0,DebtCon,Office,26400,73679,98614,10,0,0,151.63,0,20,38.16
0,DebtCon,ProfEx,26400,130672,212536,10,0,0,221.51,3,26,20.27
0,DebtCon,ProfEx,26400,128413,207302,9,0,0,228.02,3,26,17.872
0,DebtCon,Mgr,26400,122105,165000,1,0,0,234.4,2,24,33.7799181760068
0,HomeImp,Self,26400,153853,188760,2,0,0,172.57,0,17,43.358
0,HomeImp,Self,26400,240907,260638,7,1,0,255.42,3,51,37.653
0,DebtCon,Mgr,26400,134642,182719,0,.254569687738005,.449442379182156,122.46,1.18605504587156,39,32.699
0,DebtCon,Office,26400,44333,68945,18,0,0,173.5,2,21,32.349
0,HomeImp,ProfEx,26400,220432,283978,6,.254569687738005,5,480.36,1.18605504587156,56,33.714
0,DebtCon,Other,26400,196412,250164,9,0,0,97.28,1,26,42.334
0,DebtCon,Other,26400,59288,87753,8,1,1,145.88,3,29,38.972
0, ,Office,26500,29751,57501,1,0,0,114.36,2,7,37.075
0,DebtCon,Other,26500,23742,77878,8.9222681359045,2,1,99.38,2,26,28.877
0,HomeImp,Self,26500,145393,187324,3,0,0,194.23,1,16,40.855
0,DebtCon,Other,26500,73760.817199559,63918,25,0,0,135.44,0,8,20.161
0,DebtCon,Other,26500,63345,100332,16,0,0,139.51,0,30,38.427
0,HomeImp,Self,26500,240782,267675,6,0,0,229.31,1,50,37.741
0,DebtCon,Other,26500,73760.817199559,38964,11,1,.449442379182156,102.75,1.18605504587156,14,20.354
0,DebtCon,Sales,26500,112059,179599,15,0,0,313.21,0,30,36.359
0,DebtCon,Office,26500,77198,131090,0,0,0,312.91,0,24,37.83
0,DebtCon,Other,26500,73760.817199559,64211,26,0,0,127.41,0,10,22.289
0,DebtCon,Other,26500,84769,127773,2,0,0,190.86,2,25,42.032
1,DebtCon,Other,26500,61223,92255,2,0,1,214.03,0,17,1.856
0,DebtCon,Mgr,26500,34678,68000,14,1,0,88.3,6,16,33.7799181760068
1,DebtCon,Other,26500,14000,45000,0,0,0,195.23,1,7,33.7799181760068
1,HomeImp,Office,26500,82859,101776.04874145,.4,2,0,177.5,0,22,33.7799181760068
0,DebtCon,Other,26500,76599,119041,4,0,0,97.27,1,31,40.127
0,DebtCon,Other,26500,134952,165451,8,1,0,225.32,1,19,35.735
0,DebtCon,Other,26500,73760.817199559,61089,27,0,0,144.19,0,9,22.814
0,DebtCon,Other,26500,47820,76159,24,.254569687738005,0,282.45,0,30,41.289
0,DebtCon,Mgr,26500,73760.817199559,122693,9,0,0,153.94,0,27,32.201
1,DebtCon,Self,26600,62895,103000,1,0,5,187.47,2,34,33.7799181760068
0,DebtCon,Other,26600,148986,175750,1,0,0,197.39,0,35,40.515
0,DebtCon,Other,26600,61151,97072,16,0,1,133.45,0,29,39.23
0,DebtCon,ProfEx,26600,94954,131913,0,1,0,187.14,2,37,35.27
0,DebtCon,Other,26600,78491,121598,4,1,0,84.58,1,33,41.342
0,HomeImp,ProfEx,26600,140561,208775,5,0,0,197.52,1,27,36.878
1,DebtCon,Sales,26600,84843,115850,2,0,0,137.54,2,37,42.572
0,DebtCon,Other,26600,49610,78355,23,.254569687738005,0,278.6,0,30,39.53
0,DebtCon,Mgr,26600,128238,165316,1,0,0,236.07,2,23,36.939
0,DebtCon,Mgr,26600,122501,153280,2,0,0,289.58,0,25,38.13
0,DebtCon,ProfEx,26700,146193,185200,11,0,0,156.23,0,36,39.21
0,DebtCon,Mgr,26700,40785,75601,14,1,0,98.24,5,15,34.154
0,DebtCon,Other,26700,144243,176096,1,0,0,194.68,0,34,40.479
0,DebtCon,ProfEx,26700,73468,108774,11,0,0,290.08,1,32,39.042
0,DebtCon,Mgr,26700,73760.817199559,120179,8,0,0,162.13,0,27,35.096
0,DebtCon,ProfEx,26700,81968,114647,10,0,1,126.71,0,19,27.057
0,DebtCon,Other,26700,23361,55483,36,0,0,280.81,1,23,39.892
0,DebtCon,ProfEx,26700,186185,233480,0,0,0,290.58,1,32,41.741
0,DebtCon,Mgr,26700,129559,170042,1,0,0,232.65,1,24,34.118
0,DebtCon,Other,26700,18590,53462,25,0,0,112,1,11,22.96
0,DebtCon,ProfEx,26800,149729,183027,7,0,0,331.26,0,34,37.001
0,DebtCon,Other,26800,133594,173255,8,0,0,215.97,1,19,36.947
0,DebtCon,ProfEx,26800,145772,193135,12,0,0,147.94,0,36,40.904
0,DebtCon,Mgr,26800,96895,144482,23,0,0,201.97,0,13,40.162
0,DebtCon,ProfEx,26800,148471,183284,4,0,0,323.26,0,35,37.272
0,DebtCon,Other,26800,139309,166621,5,0,0,217.21,0,20,35.186
1,DebtCon,Mgr,26800,89146,128923,7,2,1,114.46,7,16,2.83
0,DebtCon,Mgr,26800,124199,166404,1,0,0,243.94,2,23,34.51
0,DebtCon,Office,26800,46236,62711,17,0,0,175.08,1,22,33.06
0,DebtCon,Mgr,26800,35485,74949,14,0,0,84.77,5,15,36.191
0,HomeImp,ProfEx,26800,145745,211400,6,0,0,184.71,1,27,39.848
0,HomeImp,ProfEx,26800,213165,282068,5,.254569687738005,4,476.73,1.18605504587156,55,31.182
1,DebtCon,ProfEx,26800,138216,170052,10,0,0,199.74,1,29,76.421
1,DebtCon,Other,26800,18459,53907,0,0,0,200.42,0,6,71.512
0,DebtCon,Office,26900,74982,126972,0,0,0,315.82,0,23,38.326
0,DebtCon,Other,26900,73760.817199559,35397,7,0,.449442379182156,85.25,1.18605504587156,13,20.837
0,DebtCon,ProfEx,26900,69446,104590,11,0,0,287.28,1,32,41.499
0,DebtCon,Office,26900,57414,92916,0,0,0,70.28,0,22,34.396
0,DebtCon,Office,26900,115638,145440,4,.254569687738005,.449442379182156,294.7,2,36,43.909
1,DebtCon,Sales,26900,69000,106500,.6,0,1,115.7,2,19,33.7799181760068
0,DebtCon,Other,26900,67144,92923,16,0,0,89.11,1,17,32.791
0,DebtCon,Other,26900,47882,78854,11,0,0,132.35,0,19,41.131
0,DebtCon,ProfEx,26900,98324,129210,0,1,0,185.21,3,38,34.651
0,DebtCon,Office,26900,54071,85557,0,0,2,91.21,0,22,34.597
0,DebtCon,Office,26900,113724,151969,4,.254569687738005,.449442379182156,294.89,1,36,42.397
0,DebtCon,Office,26900,72848,101736,10,0,0,131.41,0,21,36.369
0,DebtCon,Other,26900,45763,73797,23,.254569687738005,0,291.59,1,29,39.371
0,HomeImp,ProfEx,26900,215692,286555,8,.254569687738005,5,468.18,1.18605504587156,55,30.553
1,DebtCon,Other,27000,79218,115721,9,0,0,280.34,0,35,33.228
0,DebtCon,Other,27000,77910,117590,4,0,0,91.87,2,31,38.497
0,DebtCon,Other,27000,50375,70656,8,0,0,125.72,1,20,43.134
0,DebtCon,Other,27000,13718,35684,16,2,0,122.29,1,18,24.356
0,DebtCon,ProfEx,27000,144901,178093,7,0,0,331.11,0,34,40.567
0,DebtCon,Office,27000,45482,77000,.8,0,0,164.3,3,19,33.7799181760068
1,DebtCon,Other,27000,124000,162000,.8,0,2,166.37,1,34,33.7799181760068
0,DebtCon,Other,27000,54515,82539,20,0,0,203.86,0,26,37.112
0,DebtCon,Other,27000,45880,82425,21,0,0,212.64,0,27,36.998
0,DebtCon,Other,27000,54834,85391,9,0,1,132.58,2,30,39.306
0,DebtCon,Other,27000,73760.817199559,38441,8,1,.449442379182156,85.18,1.18605504587156,14,23.691
0,DebtCon,Other,27000,60631,86091,24,0,2,200.14,1,20,26.249
0,DebtCon,Other,27000,23160,58074,36,0,0,275.84,1,24,40.133
0,DebtCon,Other,27000,73760.817199559,61844,26,0,0,133.1,0,8,22.719
0,DebtCon,Other,27000,73760.817199559,38356,8,0,.449442379182156,87.47,1.18605504587156,13,20.927
1,DebtCon,Other,27100,63844,101000,8,1,1,128.8,0,22,33.7799181760068
0,HomeImp,ProfEx,27100,140305,237302,27,0,0,349.51,2,18,37.421
0,DebtCon,Mgr,27100,44095,77587,14,1,0,92.14,6,15,33.536
0,DebtCon,Other,27100,24494,77479,8.9222681359045,1,1,101.31,1,26,31.125
0,HomeImp,Other,27100,73760.817199559,31681,23,0,0,92.51,2,15,29.742
0, ,Office,27100,33649,63214,2,0,0,113.04,2,6,37.838
0,DebtCon,Other,27100,20479,46735,24,0,0,103.82,0,10,24.259
0,DebtCon,ProfEx,27100,118200,159739,6,0,1,117.15,3,27,34.206
0,DebtCon,Other,27100,20497,74244,8.9222681359045,1,2,93.06,1,25,27.361
0,DebtCon,Office,27200,70730,93752,8,0,0,165.92,0,20,36.171
0,DebtCon,Other,27200,145725,179197,1,0,0,183.38,0,34,40.287
0,DebtCon,ProfEx,27200,83894,121302,6,0,1,124.27,0,18,29.732
0,DebtCon,Sales,27200,110470,180982,17,0,0,295.47,1,30,34.767
0,DebtCon,Other,27200,61000,104044,16,0,1,141.98,0,30,39.547
0,DebtCon,Office,27200,101680,134864,10,0,1,150.6,0,29,40.88
0,DebtCon,ProfEx,27200,97541,126368,0,1,0,186.78,3,38,34.811
1,DebtCon,Sales,27200,61118,35184,10,4,2,134.65,7,23,45.255
0,DebtCon,Other,27200,24070,58216,35,0,0,273.34,0,24,37.64
0,DebtCon,Other,27200,58383,92484,22,1,2,170.07,1,20,23.81
0,DebtCon,Office,27300,66878,93656,11,0,0,153.8,0,20,39.085
0,DebtCon,Other,27300,72314,118839,5,0,0,99.69,1,31,42.343
0,DebtCon,Other,27300,44026,71597,22,.254569687738005,1,287.23,0,30,38.487
0,DebtCon,Office,27300,97373,126102,10,0,1,139.13,0,28,39.174
0,DebtCon,Other,27300,55973,93503,22,0,1,167.74,0,19,26.21
0,DebtCon,Office,27300,53223,86696,0,0,0,96.07,0,22,34.518
0,DebtCon,Mgr,27300,135823,185416,1,.254569687738005,.449442379182156,135.36,1.18605504587156,38,32.795
1,DebtCon,Self,27300,106221,137727,3,0,0,300.57,3,45,32.56
0,DebtCon,Mgr,27300,37636,73328,12,0,0,80.79,6,16,34.268
0,HomeImp,Other,27300,73760.817199559,37531,22,0,0,82.66,2,14,29.61
0,DebtCon,ProfEx,27300,127260,212953,9,0,0,244.17,3,26,21.241
0,DebtCon,Other,27300,73760.817199559,43277,9,0,.449442379182156,101.89,1.18605504587156,14,20.808
0,DebtCon,ProfEx,27300,149950,177309,6,0,0,328.17,0,35,39.16
0,DebtCon,Mgr,27300,73760.817199559,116708,11,0,0,175.2,0,26,33.748
0,DebtCon,ProfEx,27300,140773,188414,12,0,0,144.09,0,37,41.483
0,DebtCon,Mgr,27400,99900,143437,21,0,0,211.11,0,12,39.11
1,HomeImp,Office,27400,113364,146520,16,1,1,284.37,2,13,34.628
0,DebtCon,Other,27400,73760.817199559,39858,11,1,.449442379182156,87.38,1.18605504587156,14,20.588
0,DebtCon,Mgr,27400,73760.817199559,121625,7,1,0,154.44,0,27,33.374
0,DebtCon,Other,27400,195497,246354,8,0,0,89.26,1,25,39.665
0,DebtCon,Other,27400,51298,90010,6,1,0,146.66,3,29,42.16
1,DebtCon,Office,27400,23939,56874,3,0,1,197.8,0,11,33.7799181760068
0,DebtCon,Office,27400,46575,85263,1,0,0,155.65,2,19,39.489
0,DebtCon,Mgr,27400,100951,149305,21,0,0,194.53,0,13,41.644
0,DebtCon,Office,27400,41370,70528,18,0,0,180.2,1,21,33.495
0,DebtCon,Other,27500,54511,84470,9,0,1,140.25,3,29,40.278
0,DebtCon,Mgr,27500,97679,149877,23,0,0,193.01,0,12,39.415
0,HomeImp,ProfEx,27500,145774,206788,4,0,0,191.94,0,27,38.001
0,DebtCon,ProfEx,27500,132000,179000,1,1,0,226.23,2,19,33.7799181760068
1,DebtCon,Office,27500,137900,184000,10,0,0,179.766275654635,0,0,33.7799181760068
0,HomeImp,Self,27500,150666,192346,3,0,0,177.87,0,17,39.979
0,DebtCon,Other,27500,73760.817199559,40807,8,1,.449442379182156,95.53,1.18605504587156,13,20.399
0,DebtCon,Other,27500,69579,117799,5,0,0,84.37,2,32,38.862
1,DebtCon,Other,27500,97601,136546,9,0,0,80.5,5,39,33.7799181760068
0,DebtCon,ProfEx,27500,131269,211014,10,0,0,234.35,2,26,18.735
0,DebtCon,Other,27500,23439,47177,25,0,0,112.89,0,11,23.023
0,DebtCon,Other,27600,54584,86568,22,0,0,214.82,1,27,35.224
0,DebtCon,ProfEx,27600,73846,100216,12,0,0,282.37,1,33,38.191
0,DebtCon,Office,27600,60039,86166,0,0,0,100.95,0,23,33.821
0,DebtCon,Mgr,27600,121592,153432,2,0,0,297,0,24,40.015
0,DebtCon,Office,27600,103898,130784,11,0,0,147.13,0,29,42.01
0,DebtCon,Mgr,27600,131887,174323,0,0,0,243.05,2,24,35.272
0,HomeImp,Self,27600,150120,191972,3,0,0,178.04,1,16,41.807
0,DebtCon,Other,27600,64818,91915,16,0,0,99.6,0,17,32.461
0,HomeImp,Other,27600,153063,202542,10,0,0,266.94,2,33,42.829
0,DebtCon,Office,27600,57327,87683,0,0,0,98.52,0,23,34.761
0,DebtCon,Mgr,27600,73760.817199559,117581,10,0,0,165.01,0,27,34.999
0,DebtCon,Other,27600,54328,94216,24,1,2,188.39,1,19,26.833
0,DebtCon,Mgr,27600,124139,157940,4,0,0,288.89,0,24,38.227
0,DebtCon,Mgr,27600,123121,157337,2,0,0,283.28,0,24,36.948
0,DebtCon,ProfEx,27600,72468,106906,12,0,0,288.85,1,32,38.984
0,DebtCon,ProfEx,27600,112753,155166,6,0,0,124.99,3,26,32.089
0,DebtCon,Mgr,27600,129311,188143,1,.254569687738005,.449442379182156,122.52,1.18605504587156,39,30.474
0,DebtCon,Other,27600,74964,118507,5,0,0,91.71,1,32,39.147
0,DebtCon,Other,27700,63962,101676,15,0,1,138.57,0,30,37.385
0,DebtCon,Other,27700,103249,206521,24,0,0,196.78,0,19,25.688
1,HomeImp,ProfEx,27700,97834,132396,18,0,2,303.95,2,26,6.887
0,DebtCon,Other,27700,54617,87722,9,0,1,132.41,3,29,39.631
0,DebtCon,ProfEx,27700,73148,101462,10,0,0,264.61,0,33,40.476
1,HomeImp,Other,27700,73760.817199559,65635,18,0,3,221.1,1,28,33.7799181760068
1, ,Self,27700,61396,111627,20,0,0,87,0,4,84.614
0,DebtCon,Other,27700,25947,49836,24,0,0,120.03,0,10,23.81
0,DebtCon,ProfEx,27700,77886,114494,9,0,0,118.47,0,18,28.344
0,DebtCon,Office,27700,54541,78832,0,0,0,186.02,2,19,39.614
0,DebtCon,ProfEx,27700,149169,183234,8,0,0,314.79,0,35,37.637
1,DebtCon,Mgr,27700,19300,39000,12,3,0,212.07,0,46,33.7799181760068
1,HomeImp,Mgr,27700,83300,101776.04874145,20,1,4,247.93,1,19,33.7799181760068
1,DebtCon,Other,27700,85285,116468,9,0,0,312.81,0,36,35.968
0,DebtCon,Office,27700,76055,126560,0,0,0,310.63,1,23,38.984
0,DebtCon,Other,27700,73760.817199559,42515,11,1,.449442379182156,95.04,1.18605504587156,13,20.209
0,DebtCon,Office,27700,120070,153652,4,.254569687738005,.449442379182156,300.17,2,35,43.92
0,DebtCon,ProfEx,27700,141930,182516,0,0,0,235.63,2,19,41.959
0,DebtCon,Mgr,27700,35132,71456,13,0,0,84.87,5,16,35.651
0,DebtCon,ProfEx,27700,67446,99206,11,0,0,286.97,0,32,38.995
0,DebtCon,Mgr,27800,114417,150849,5,0,0,285.39,0,24,38.582
0,DebtCon,ProfEx,27800,96332,123598,1,0,0,190.31,2,38,33.856
0,DebtCon,Other,27800,19600,50594,24,0,0,137.23,1,10,24.522
0,DebtCon,Other,27800,64804,97553,15,1,0,105.1,1,17,32.178
0,DebtCon,Mgr,27800,127770,169440,2,0,0,235.73,1,24,34.844
0,DebtCon,ProfEx,27800,142356,177328,6,0,0,315.18,0,35,38.596
0,DebtCon,ProfEx,27800,181405,229116,0,0,0,298,0,32,43.52
0,DebtCon,Office,27900,55859,92179,0,0,1,94.93,0,23,33.098
0,DebtCon,ProfEx,27900,73630,106757,11,0,0,282.76,1,32,38.267
0,HomeImp,ProfEx,27900,137006,207997,5,0,0,194.09,1,28,36.906
0,DebtCon,ProfEx,27900,66027,102745,9,0,0,298.1,1,32,38.25
0,DebtCon,Other,27900,69589,115061,5,0,0,97.86,1,32,41.474
1,DebtCon,Sales,27900,62264,39604,10,3,1,118.78,7,23,48.078
0,HomeImp,Self,27900,149359,192955,0,0,0,172.58,1,16,40.136
0,DebtCon,ProfEx,27900,142346,185057,9,0,1,155.55,0,36,39.397
0,DebtCon,Office,27900,50988,81533,1,0,0,167.61,2,18,40.621
0,DebtCon,ProfEx,27900,113843,156282,7,0,0,109.96,2,27,33.942
0,DebtCon,ProfEx,27900,135511,184219,1,1,0,241.05,2,19,38.606
1,DebtCon,Mgr,27900,90694,121543,5,2,1,107.05,8,15,.838
0,DebtCon,Other,28000,58002,86427,9,0,1,129.58,2,29,39.363
0,DebtCon,Other,28000,59775,87390,8,0,0,138.49,3,30,41.544
0,HomeImp,ProfEx,28000,140770,209726,5,0,0,190.33,0,27,38.887
0,DebtCon,Other,28000,49764,74526,24,.254569687738005,1,294.59,1,30,37.611
0,DebtCon,Other,28000,62376,104073,16,1,0,146.14,0,30,39.76
0,DebtCon,Other,28000,77322,118082,7,0,0,80.66,1,31,38.815
0,HomeImp,Other,28000,68000,106000,6,.254569687738005,.449442379182156,114.7,11,21,33.7799181760068
1,DebtCon,ProfEx,28000,86600,127000,6.5,0,4,234.37,5,35,33.7799181760068
1,DebtCon,ProfEx,28000,28042,63500,14,2,4,121.73,4,28,33.7799181760068
0,DebtCon,ProfEx,28000,96015,127551,0,1,0,196.52,3,37,34.872
0,DebtCon,Other,28100,100420,207737,22,0,0,197.2,0,19,26.373
0,DebtCon,Mgr,28100,135991,183598,0,.254569687738005,.449442379182156,131.59,1.18605504587156,38,31.086
0,DebtCon,Office,28100,96160,128767,10,0,1,154.67,0,29,41.118
0,DebtCon,Office,28100,86778,110851,9,0,0,398.4,0,44,41.041
0,DebtCon,Other,28100,32470,54522,35,0,0,295.5,0,23,38.799
1,DebtCon,Mgr,28100,61000,99000,7,0,1,129.17,1,31,33.7799181760068
1,DebtCon,ProfEx,28100,72100,112000,20,4,1,120.73,1,58,33.7799181760068
0,DebtCon,ProfEx,28100,112564,162129,7,0,0,115.56,2,26,33.092
1,DebtCon,Other,28100,75768,101776.04874145,9,.254569687738005,0,133.12,3,33,46.752
0,DebtCon,Other,28200,90485,123674,1,0,1,189.73,2,25,41.677
0,DebtCon,Office,28200,76011,129352,1,0,0,302.8,0,23,36.39
0,DebtCon,Other,28200,58232,97555,17,0,1,130.45,0,29,38.093
0,DebtCon,Mgr,28200,44363,72966,16,1,0,82.27,6,16,34.981
0,DebtCon,Other,28200,61038,87534,8,0,0,137.49,3,30,39.36
0,DebtCon,ProfEx,28200,118728,160486,7,0,0,112.52,2,26,34.537
0,DebtCon,Other,28200,109184,207035,23,0,0,179.94,0,18,23.662
0,DebtCon,Office,28200,44321,63050,19,0,0,182.25,2,22,32.477
0,DebtCon,ProfEx,28200,185607,227617,0,0,0,311.06,0,33,42.435
0,DebtCon,Mgr,28200,73760.817199559,117181,9,0,0,170.65,0,26,31.601
0,HomeImp,Self,28200,148455,191419,1,0,0,186.98,0,17,39.563
0,DebtCon,Office,28200,100353,131386,9,0,0,146.07,0,28,38.679
0,DebtCon,Other,28200,51663,92860,24,0,1,172.34,0,20,26.913
0,HomeImp,Self,28200,148772,186023,3,0,0,203.58,1,17,43.305
1,DebtCon,Other,28200,66242,109762,8,0,1,130.97,0,21,60.295
0,DebtCon,Other,28300,72572,117311,6,0,0,85.8,1,32,39.877
0,HomeImp,Other,28300,73760.817199559,29512,24,0,0,78.11,2,14,30.513
0,DebtCon,Mgr,28300,126942,166797,0,0,0,244.72,1,23,33.395
0,DebtCon,ProfEx,28300,105000,147000,11,0,0,162.37,1,17,33.7799181760068
0,DebtCon,Other,28300,71973,119224,4,0,0,89.38,2,32,39.981
0,DebtCon,ProfEx,28300,68959,102048,12,0,0,278.71,1,32,39.933
0,DebtCon,Mgr,28300,130028,178918,2,.254569687738005,.449442379182156,113.94,1.18605504587156,39,33.44
0,DebtCon,Mgr,28300,137159,186153,0,.254569687738005,.449442379182156,112.17,1.18605504587156,38,29.875
0,HomeImp,ProfEx,28300,145931,239990,27,0,0,357.23,0,19,38.268
1,HomeImp,ProfEx,28300,104686,136033,13,0,2,291.17,1,27,5.763
0,DebtCon,Other,28400,90823,126845,1,0,0,188.77,1,25,42.897
0,DebtCon,Office,28400,72870,95647,11,0,0,139.05,0,20,37.821
0,DebtCon,Office,28400,46126,66942,18,0,0,180.67,2,21,33.769
